ID	Name_submitted	Overall_score	Name_matched_id	Name_matched	Name_score	Name_matched_rank	Author_submitted	Author_matched	Author_score	Canonical_author	Name_matched_accepted_family	Genus_submitted	Genus_matched	Genus_score	Specific_epithet_submitted	Specific_epithet_matched	Specific_epithet_score	Family_submitted	Family_matched	Family_score	Infraspecific_rank	Infraspecific_epithet_matched	Infraspecific_epithet_score	Infraspecific_rank_2	Infraspecific_epithet_2_matched	Infraspecific_epithet_2_score	Annotations	Unmatched_terms	Name_matched_url	Name_matched_lsid	Phonetic	Taxonomic_status	Accepted_name	Accepted_species	Accepted_name_author	Accepted_name_id	Accepted_name_rank	Accepted_name_url	Accepted_name_lsid	Accepted_family	Overall_score_order	Highertaxa_score_order	Source	Warnings
12	"'Malvaceae Hibiscus '\''Old Yella'\'''"	0.72523657116296	1616831	Myliaceae	0.82523657116296	family				"(Grolle) Schljakov"	Myliaceae							Malvaceae	Myliaceae	0.77777777777778								"'Hibiscus \Old Yella\"	http://www.tropicos.org/Name/35210705			Accepted	Myliaceae		"(Grolle) Schljakov"	1616831	family	http://www.tropicos.org/Name/35210705		Myliaceae	10	10	tropicos	0
12	"'Malvaceae Hibiscus '\''Old Yella'\'''"	0.72523657116296	2156424	Myliaceae	0.82523657116296	family												Malvaceae	Myliaceae	0.77777777777778								"'Hibiscus \Old Yella\"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=984539			Accepted	Myliaceae			2156424	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=984539			11	11	ncbi	0
12	"'Malvaceae Hibiscus '\''Old Yella'\'''"	0.72523657116296	1780853	Maesaceae	0.82523657116296	family				"Anderb., B. Ståhl & Källersjö"	Maesaceae							Malvaceae	Maesaceae	0.77777777777778								"'Hibiscus \Old Yella\"	http://www.tropicos.org/Name/50277079			Synonym	Primulaceae		"Batsch ex Borkh."	1655142	family	http://www.tropicos.org/Name/42000157		Primulaceae	12	12	tropicos	0
12	"'Malvaceae Hibiscus '\''Old Yella'\'''"	0.72523657116296	1896557	Madiaceae	0.82523657116296	family				"A. Heller"	Madiaceae							Malvaceae	Madiaceae	0.77777777777778								"'Hibiscus \Old Yella\"	http://www.tropicos.org/Name/100353830			"No opinion"									13	13	tropicos	0
12	"'Malvaceae Hibiscus '\''Old Yella'\'''"	0.72523657116296	1906921	Mazaceae	0.82523657116296	family				Reveal	Mazaceae							Malvaceae	Mazaceae	0.77777777777778								"'Hibiscus \Old Yella\"	http://www.tropicos.org/Name/100377389			"No opinion"									14	14	tropicos	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.9	1655169	Fabaceae	1	family				Lindl.	Fabaceae							Fabaceae	Fabaceae	1								"'Mimosa vepres Lindm."	http://www.tropicos.org/Name/42000184		Y	Accepted	Fabaceae		Lindl.	1655169	family	http://www.tropicos.org/Name/42000184		Fabaceae	1	1	tropicos	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Mimosa vepres Lindm."	http://www.ildis.org		Y	Accepted	Fabaceae			1362641	family	http://www.ildis.org			2	2	ildis	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Mimosa vepres Lindm."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Fabaceae			1362641	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Mimosa vepres Lindm."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803		Y	Accepted	Fabaceae			1362641	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803			4	4	ncbi	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.84341268848788	1655047	Fagaceae	0.94341268848788	family				Dumort.	Fagaceae							Fabaceae	Fagaceae	0.875								"'Mimosa vepres Lindm."	http://www.tropicos.org/Name/42000062			Accepted	Fagaceae		Dumort.	1655047	family	http://www.tropicos.org/Name/42000062		Fagaceae	5	5	tropicos	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Mimosa vepres Lindm."	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			Accepted	Fagaceae			1148141	family	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			6	6	tpl	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Mimosa vepres Lindm."	http://plants.usda.gov/java/nameSearch			Accepted	Fagaceae			1148141	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Mimosa vepres Lindm."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			Accepted	Fagaceae			1148141	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			8	8	ncbi	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.67149326622765	1904076	Fucaceae	0.77149326622765	family					Fucaceae							Fabaceae	Fucaceae	0.75								"'Mimosa vepres Lindm."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3010			Accepted	Fucaceae			1904076	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3010		Fucaceae	9	9	ncbi	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.67149326622765	1896374	Ficaceae	0.77149326622765	family				"Bercht. & J. Presl"	Ficaceae							Fabaceae	Ficaceae	0.75								"'Mimosa vepres Lindm."	http://www.tropicos.org/Name/100353631			"No opinion"									10	10	tropicos	0
13	"'Fabaceae Mimosa vepres Lindm.'"	0.67149326622765	1904076	Fucaceae	0.77149326622765	family					Fucaceae							Fabaceae	Fucaceae	0.75								"'Mimosa vepres Lindm."	http://www.tropicos.org/Name/100371040			"No opinion"									11	11	tropicos	0
14	"'Berberidaceae Epimedium xpurpureum Bailly'"	0.9	1655016	Berberidaceae	1	family				Juss.	Berberidaceae							Berberidaceae	Berberidaceae	1								"'Epimedium xpurpureum Bailly"	http://www.tropicos.org/Name/42000031		Y	Accepted	Berberidaceae		Juss.	1655016	family	http://www.tropicos.org/Name/42000031		Berberidaceae	1	1	tropicos	0
14	"'Berberidaceae Epimedium xpurpureum Bailly'"	0.9	1147979	Berberidaceae	1	family												Berberidaceae	Berberidaceae	1								"'Epimedium xpurpureum Bailly"	http://www.theplantlist.org/tpl1.1/search?q=Berberidaceae		Y	Accepted	Berberidaceae			1147979	family	http://www.theplantlist.org/tpl1.1/search?q=Berberidaceae			2	2	tpl	0
14	"'Berberidaceae Epimedium xpurpureum Bailly'"	0.9	1147979	Berberidaceae	1	family												Berberidaceae	Berberidaceae	1								"'Epimedium xpurpureum Bailly"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Berberidaceae			1147979	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
14	"'Berberidaceae Epimedium xpurpureum Bailly'"	0.9	1147979	Berberidaceae	1	family												Berberidaceae	Berberidaceae	1								"'Epimedium xpurpureum Bailly"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=41773		Y	Accepted	Berberidaceae			1147979	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=41773			4	4	ncbi	0
15	"'Asteraceae Senecio beguei Humbert'"	0.9	1794146	Asteraceae	1	family				"Bercht. & J. Presl"	Asteraceae							Asteraceae	Asteraceae	1								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/50307371		Y	Accepted	Asteraceae		"Bercht. & J. Presl"	1794146	family	http://www.tropicos.org/Name/50307371		Asteraceae	1	1	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Senecio beguei Humbert"	http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx		Y	Accepted	Asteraceae			1303857	family	http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx			2	2	gcc	0
15	"'Asteraceae Senecio beguei Humbert'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Senecio beguei Humbert"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Asteraceae			1303857	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
15	"'Asteraceae Senecio beguei Humbert'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Senecio beguei Humbert"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210		Y	Accepted	Asteraceae			1303857	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210			4	4	ncbi	0
15	"'Asteraceae Senecio beguei Humbert'"	0.9	1655307	Asteraceae	1	family				Martinov	Asteraceae							Asteraceae	Asteraceae	1								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/42000322		Y	"No opinion"									5	5	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.80498550860639	2065046	Asterinaceae	0.90498550860639	family												Asteraceae	Asterinaceae	0.83333333333333								"'Senecio beguei Humbert"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			Accepted	Asterinaceae			2065046	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			6	6	ncbi	0
15	"'Asteraceae Senecio beguei Humbert'"	0.78687132927296	1801745	Asteliaceae	0.88687132927296	family				Dumort.	Asteliaceae							Asteraceae	Asteliaceae	0.81818181818182								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/50324411			Accepted	Asteliaceae		Dumort.	1801745	family	http://www.tropicos.org/Name/50324411		Asteliaceae	7	7	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Senecio beguei Humbert"	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			Accepted	Asteliaceae			1147962	family	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			8	8	tpl	0
15	"'Asteraceae Senecio beguei Humbert'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Senecio beguei Humbert"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			Accepted	Asteliaceae			1147962	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			9	9	ncbi	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1655243	Aceraceae	0.86164033994183	family				Juss.	Aceraceae							Asteraceae	Aceraceae	0.8								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/42000258			Accepted	Aceraceae		Juss.	1655243	family	http://www.tropicos.org/Name/42000258		Aceraceae	10	10	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Senecio beguei Humbert"	http://plants.usda.gov/java/nameSearch			Accepted	Aceraceae			1998001	family	http://plants.usda.gov/java/nameSearch			11	11	usda	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Senecio beguei Humbert"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			Accepted	Aceraceae			1998001	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			12	12	ncbi	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1896125	Asaraceae	0.86164033994183	family				Vent.	Asaraceae							Asteraceae	Asaraceae	0.8								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/100353347			"No opinion"									13	13	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1896126	Ascyraceae	0.86164033994183	family				Plenck	Ascyraceae							Asteraceae	Ascyraceae	0.8								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/100353348			"No opinion"									14	14	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1578218	Astomaceae	0.86164033994183	family				Schimp.	Astomaceae							Asteraceae	Astomaceae	0.8								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/35002616			"No opinion"									15	15	tropicos	0
15	"'Asteraceae Senecio beguei Humbert'"	0.76164033994183	1896139	Avetraceae	0.86164033994183	family				Takht.	Avetraceae							Asteraceae	Avetraceae	0.8								"'Senecio beguei Humbert"	http://www.tropicos.org/Name/100353361			"No opinion"									16	16	tropicos	0
16	"'Coelogyne fragrans'"																											"'Coelogyne fragrans"													1	1		0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.9	1655340	Cyperaceae	1	family				Juss.	Cyperaceae							Cyperaceae	Cyperaceae	1								"'Rhynchospora cephalotes (L. ) Vahl"	http://www.tropicos.org/Name/42000356		Y	Accepted	Cyperaceae		Juss.	1655340	family	http://www.tropicos.org/Name/42000356		Cyperaceae	1	1	tropicos	0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Rhynchospora cephalotes (L. ) Vahl"	http://www.theplantlist.org/tpl1.1/search?q=Cyperaceae		Y	Accepted	Cyperaceae			1148080	family	http://www.theplantlist.org/tpl1.1/search?q=Cyperaceae			2	2	tpl	0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Rhynchospora cephalotes (L. ) Vahl"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Cyperaceae			1148080	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.9	1148080	Cyperaceae	1	family												Cyperaceae	Cyperaceae	1								"'Rhynchospora cephalotes (L. ) Vahl"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4609		Y	Accepted	Cyperaceae			1148080	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4609			4	4	ncbi	0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.76164033994183	1896252	Ciceraceae	0.86164033994183	family				Steele	Ciceraceae							Cyperaceae	Ciceraceae	0.8								"'Rhynchospora cephalotes (L. ) Vahl"	http://www.tropicos.org/Name/100353488			"No opinion"									5	5	tropicos	0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.76164033994183	1896294	Cynaraceae	0.86164033994183	family				Spenn.	Cynaraceae							Cyperaceae	Cynaraceae	0.8								"'Rhynchospora cephalotes (L. ) Vahl"	http://www.tropicos.org/Name/100353535			"No opinion"									6	6	tropicos	0
17	"'Cyperaceae Rhynchospora cephalotes (L. ) Vahl'"	0.76164033994183	1896295	Cyphiaceae	0.86164033994183	family				"A. DC."	Cyphiaceae							Cyperaceae	Cyphiaceae	0.8								"'Rhynchospora cephalotes (L. ) Vahl"	http://www.tropicos.org/Name/100353538			"No opinion"									7	7	tropicos	0
18	"'Pteridophyte Nephrolepis mollis Rosenst.'"																											"'Pteridophyte Nephrolepis mollis Rosenst."													1	1		0
19	"'Piperaceae Piper crassipeduncullum'"	0.9	1655005	Piperaceae	1	family				Giseke	Piperaceae							Piperaceae	Piperaceae	1								"'Piper crassipeduncullum"	http://www.tropicos.org/Name/42000020		Y	Accepted	Piperaceae		Giseke	1655005	family	http://www.tropicos.org/Name/42000020		Piperaceae	1	1	tropicos	0
19	"'Piperaceae Piper crassipeduncullum'"	0.9	1148381	Piperaceae	1	family												Piperaceae	Piperaceae	1								"'Piper crassipeduncullum"	http://www.theplantlist.org/tpl1.1/search?q=Piperaceae		Y	Accepted	Piperaceae			1148381	family	http://www.theplantlist.org/tpl1.1/search?q=Piperaceae			2	2	tpl	0
19	"'Piperaceae Piper crassipeduncullum'"	0.9	1148381	Piperaceae	1	family												Piperaceae	Piperaceae	1								"'Piper crassipeduncullum"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Piperaceae			1148381	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
19	"'Piperaceae Piper crassipeduncullum'"	0.9	1148381	Piperaceae	1	family												Piperaceae	Piperaceae	1								"'Piper crassipeduncullum"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=16739		Y	Accepted	Piperaceae			1148381	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=16739			4	4	ncbi	0
19	"'Piperaceae Piper crassipeduncullum'"	0.76164033994183	1794463	Peraceae	0.86164033994183	family				Klotzsch	Peraceae							Piperaceae	Peraceae	0.8								"'Piper crassipeduncullum"	http://www.tropicos.org/Name/50308055			Accepted	Peraceae		Klotzsch	1794463	family	http://www.tropicos.org/Name/50308055		Peraceae	5	5	tropicos	0
19	"'Piperaceae Piper crassipeduncullum'"	0.76164033994183	1148362	Peraceae	0.86164033994183	family												Piperaceae	Peraceae	0.8								"'Piper crassipeduncullum"	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			Accepted	Peraceae			1148362	family	http://www.theplantlist.org/tpl1.1/search?q=Peraceae			6	6	tpl	0
19	"'Piperaceae Piper crassipeduncullum'"	0.76164033994183	1148362	Peraceae	0.86164033994183	family												Piperaceae	Peraceae	0.8								"'Piper crassipeduncullum"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			Accepted	Peraceae			1148362	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=629717			7	7	ncbi	0
19	"'Piperaceae Piper crassipeduncullum'"	0.76164033994183	1896680	Piceaceae	0.86164033994183	family				Gorozh.	Piceaceae							Piperaceae	Piceaceae	0.8								"'Piper crassipeduncullum"	http://www.tropicos.org/Name/100353971			Synonym	Pinaceae		"Spreng. ex Rudolphi"	1655401	family	http://www.tropicos.org/Name/42000417		Pinaceae	8	8	tropicos	0
19	"'Piperaceae Piper crassipeduncullum'"	0.76164033994183	1896644	Papyraceae	0.86164033994183	family				Burnett	Papyraceae							Piperaceae	Papyraceae	0.8								"'Piper crassipeduncullum"	http://www.tropicos.org/Name/100353925			"No opinion"									9	9	tropicos	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.9	1794146	Asteraceae	1	family				"Bercht. & J. Presl"	Asteraceae							Asteraceae	Asteraceae	1								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.tropicos.org/Name/50307371		Y	Accepted	Asteraceae		"Bercht. & J. Presl"	1794146	family	http://www.tropicos.org/Name/50307371		Asteraceae	1	1	tropicos	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Hieracium billyanum var. parvulum B. de Retz"	http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx		Y	Accepted	Asteraceae			1303857	family	http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx			2	2	gcc	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Hieracium billyanum var. parvulum B. de Retz"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Asteraceae			1303857	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210		Y	Accepted	Asteraceae			1303857	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210			4	4	ncbi	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.9	1655307	Asteraceae	1	family				Martinov	Asteraceae							Asteraceae	Asteraceae	1								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.tropicos.org/Name/42000322		Y	"No opinion"									5	5	tropicos	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.80498550860639	2065046	Asterinaceae	0.90498550860639	family												Asteraceae	Asterinaceae	0.83333333333333								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			Accepted	Asterinaceae			2065046	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			6	6	ncbi	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.78687132927296	1801745	Asteliaceae	0.88687132927296	family				Dumort.	Asteliaceae							Asteraceae	Asteliaceae	0.81818181818182								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.tropicos.org/Name/50324411			Accepted	Asteliaceae		Dumort.	1801745	family	http://www.tropicos.org/Name/50324411		Asteliaceae	7	7	tropicos	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			Accepted	Asteliaceae			1147962	family	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			8	8	tpl	0
20	"'Asteraceae Hieracium billyanum var. parvulum B. de Retz'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Hieracium billyanum var. parvulum B. de Retz"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			Accepted	Asteliaceae			1147962	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			9	9	ncbi	0
